#Time,X,Y,Z
#1521384540.6590564,-0.008,-0.956,-0.068
1521384544.9376376,-0.016,-0.96,-0.076
1521384544.9423046,-0.016,-0.96,-0.076
1521384544.9550364,-0.016,-0.964,-0.076
1521384544.9613314,-0.016,-0.96,-0.068
1521384544.9660294,-0.004,-0.964,-0.072
1521384544.9707322,-0.008,-0.964,-0.072
1521384544.9754333,-0.02,-0.96,-0.064
1521384544.9800663,-0.02,-0.96,-0.056
1521384544.9947782,-0.02,-0.968,-0.068
1521384544.999377,-0.016,-0.96,-0.068
1521384545.0041602,-0.008,-0.964,-0.072
1521384545.008917,-0.016,-0.964,-0.068
1521384545.017695,-0.02,-0.964,-0.072
1521384545.025364,-0.02,-0.964,-0.064
1521384545.030223,-0.012,-0.96,-0.08
1521384545.035359,-0.016,-0.96,-0.072
1521384545.0416307,-0.016,-0.964,-0.068
1521384545.0602057,-0.016,-0.964,-0.068
1521384545.0652575,-0.012,-0.96,-0.08
1521384545.0737085,-0.02,-0.96,-0.064
1521384545.0849423,-0.016,-0.96,-0.068
1521384545.0896404,-0.012,-0.96,-0.072
1521384545.0942454,-0.012,-0.964,-0.06
1521384545.0988333,-0.008,-0.956,-0.064
1521384545.1034684,-0.012,-0.96,-0.076
1521384545.1080053,-0.012,-0.96,-0.068
1521384545.1126263,-0.012,-0.96,-0.072
1521384545.1257832,-0.02,-0.964,-0.06
1521384545.1303792,-0.02,-0.964,-0.06
1521384545.1350431,-0.02,-0.952,-0.064
1521384545.139713,-0.004,-0.96,-0.064
1521384545.144442,-0.012,-0.96,-0.072
1521384545.154907,-0.02,-0.96,-0.072
1521384545.1595569,-0.008,-0.96,-0.064
1521384545.164162,-0.008,-0.968,-0.068
1521384545.1687758,-0.016,-0.96,-0.068
1521384545.1735017,-0.008,-0.96,-0.068
1521384545.1872716,-0.008,-0.96,-0.076
1521384545.1919286,-0.02,-0.96,-0.072
1521384545.1965737,-0.02,-0.96,-0.072
1521384545.2012775,-0.008,-0.956,-0.068
1521384545.2149634,-0.012,-0.968,-0.072
1521384545.2196085,-0.02,-0.964,-0.064
1521384545.2288303,-0.008,-0.956,-0.072
1521384545.2335503,-0.012,-0.956,-0.068
1521384545.2536051,-0.016,-0.964,-0.076
1521384545.2722971,-0.016,-0.956,-0.068
1521384545.277095,-0.012,-0.964,-0.072
1521384545.281823,-0.008,-0.956,-0.072
1521384545.2910068,-0.012,-0.964,-0.064
1521384545.2957098,-0.012,-0.96,-0.076
1521384545.3005278,-0.004,-0.96,-0.068
1521384545.3113587,-0.008,-0.964,-0.06
1521384545.3259528,-0.02,-0.968,-0.068
1521384545.3351047,-0.012,-0.96,-0.072
1521384545.3399065,-0.008,-0.96,-0.084
1521384545.3459945,-0.024,-0.96,-0.064
